State,Zip,County,Green,Yellow,Red,Parcels,Zip_STR_6mo,Zip_STR_12mo,County_STR_6mo,County_STR_12mo,County_Parcels
OH,44266,Portage County,,Yellow,,3711,90,96,91,96,12284
OH,44272,Portage County,Green,,,450,60,88,91,96,12284
OH,44278,Portage County,Green,,,20,0,100,91,96,12284
OH,44285,Portage County,,,Red,1,0,0,91,96,12284
OH,44288,Portage County,Green,,,385,100,100,91,96,12284
OH,44411,Portage County,,,Red,391,100,100,91,96,12284
OH,44412,Portage County,Green,,,271,88,93,91,96,12284
OH,44444,Portage County,Green,,,245,100,100,91,96,12284
OH,44449,Portage County,Green,,,213,100,100,91,96,12284
OH,44470,Portage County,,,Red,2,100,100,91,96,12284
OH,44491,Portage County,,,Red,6,0,0,91,96,12284
OH,44601,Portage County,,,Red,1,0,0,91,96,12284
OH,44632,Portage County,Green,,,102,0,100,91,96,12284
OH,45003,Preble County,Green,,,87,100,100,85,93,3974
OH,45042,Preble County,,,Red,33,0,100,85,93,3974
OH,45056,Preble County,,,Red,1,0,0,85,93,3974
OH,45064,Preble County,,,Red,157,100,100,85,93,3974
OH,45070,Preble County,Green,,,16,0,0,85,93,3974
OH,45304,Preble County,Green,,,17,0,0,85,93,3974
OH,45309,Preble County,Green,,,31,0,0,85,93,3974
OH,45311,Preble County,Green,,,713,90,96,85,93,3974
OH,45320,Preble County,Green,,,1199,87,95,85,93,3974
OH,45321,Preble County,Green,,,131,100,100,85,93,3974
OH,45325,Preble County,,,Red,3,100,100,85,93,3974
OH,45327,Preble County,,Yellow,,23,0,0,85,93,3974
OH,45330,Preble County,Green,,,44,0,100,85,93,3974
OH,45338,Preble County,,,Red,422,75,86,85,93,3974
OH,45347,Preble County,,Yellow,,476,50,67,85,93,3974
OH,45378,Preble County,,Yellow,,22,0,0,85,93,3974
OH,45381,Preble County,Green,,,399,100,100,85,93,3974
OH,45382,Preble County,,,Red,145,50,75,85,93,3974
OH,43516,Putnam County,,,Red,11,0,0,100,100,9341
OH,43548,Putnam County,,,Red,8,0,0,100,100,9341
OH,45807,Putnam County,,,Red,3,0,0,100,100,9341
OH,45815,Putnam County,,,Red,19,0,100,100,100,9341
OH,45817,Putnam County,,,Red,19,0,0,100,100,9341
OH,45827,Putnam County,Green,,,827,100,100,100,100,9341
OH,45830,Putnam County,,,Red,1260,100,100,100,100,9341
OH,45831,Putnam County,Green,,,1195,100,100,100,100,9341
OH,45833,Putnam County,,,Red,169,100,100,100,100,9341
OH,45837,Putnam County,,,Red,31,0,0,100,100,9341
OH,45844,Putnam County,Green,,,1073,100,100,100,100,9341
OH,45848,Putnam County,,,Red,10,0,0,100,100,9341
OH,45849,Putnam County,,,Red,10,0,0,100,100,9341
OH,45853,Putnam County,,Yellow,,97,100,100,100,100,9341
OH,45856,Putnam County,Green,,,1644,100,100,100,100,9341
OH,45858,Putnam County,,,Red,2,0,0,100,100,9341
OH,45864,Putnam County,,,Red,13,0,0,100,100,9341
OH,45868,Putnam County,,,Red,20,0,0,100,100,9341
OH,45873,Putnam County,,,Red,9,0,0,100,100,9341
OH,45875,Putnam County,Green,,,2269,100,100,100,100,9341
OH,45876,Putnam County,Green,,,138,100,100,100,100,9341
OH,45877,Putnam County,Green,,,469,100,100,100,100,9341
OH,45893,Putnam County,,,Red,24,0,100,100,100,9341
OH,43019,Richland County,,,Red,13,0,0,95,98,14683
OH,44805,Richland County,,,Red,75,0,100,95,98,14683
OH,44813,Richland County,Green,,,1082,93,97,95,98,14683
OH,44822,Richland County,,Yellow,,607,100,100,95,98,14683
OH,44827,Richland County,Green,,,209,0,100,95,98,14683
OH,44833,Richland County,,,Red,132,100,100,95,98,14683
OH,44837,Richland County,,,Red,53,100,100,95,98,14683
OH,44843,Richland County,,Yellow,,471,100,100,95,98,14683
OH,44862,Richland County,,,Red,16,0,0,95,98,14683
OH,44864,Richland County,,Yellow,,173,100,100,95,98,14683
OH,44865,Richland County,Green,,,318,100,100,95,98,14683
OH,44875,Richland County,Green,,,1613,100,100,95,98,14683
OH,44878,Richland County,Green,,,529,100,100,95,98,14683
OH,44901,Richland County,,,Red,11,100,100,95,98,14683
OH,44902,Richland County,Green,,,724,100,100,95,98,14683
OH,44903,Richland County,Green,,,3117,91,96,95,98,14683
OH,44904,Richland County,Green,,,962,88,96,95,98,14683
OH,44905,Richland County,Green,,,1499,100,100,95,98,14683
OH,44906,Richland County,Green,,,2216,92,97,95,98,14683
OH,44907,Richland County,Green,,,858,100,100,95,98,14683
OH,43101,Ross County,,,Red,27,100,100,91,97,7159
OH,43113,Ross County,,,Red,18,0,0,91,97,7159
OH,43115,Ross County,,,Red,180,100,100,91,97,7159
OH,43135,Ross County,Green,,,87,100,100,91,97,7159
OH,43160,Ross County,,,Red,59,100,100,91,97,7159
OH,43164,Ross County,,,Red,16,0,0,91,97,7159
OH,45123,Ross County,,,Red,232,100,100,91,97,7159
OH,45601,Ross County,Green,,,4276,91,97,91,97,7159
OH,45612,Ross County,Green,,,610,90,95,91,97,7159
OH,45617,Ross County,,,Red,5,0,0,91,97,7159
OH,45628,Ross County,Green,,,720,100,100,91,97,7159
OH,45644,Ross County,Green,,,292,100,100,91,97,7159
OH,45647,Ross County,,,Red,136,0,100,91,97,7159
OH,45672,Ross County,,,Red,8,0,0,91,97,7159
OH,45673,Ross County,,Yellow,,32,0,100,91,97,7159
OH,45681,Ross County,Green,,,266,67,91,91,97,7159
OH,45690,Ross County,,Yellow,,192,0,67,91,97,7159
OH,43406,Sandusky County,,,Red,16,0,0,100,100,4671
OH,43407,Sandusky County,Green,,,173,100,100,100,100,4671
OH,43410,Sandusky County,Green,,,752,100,100,100,100,4671
OH,43416,Sandusky County,,,Red,40,0,0,100,100,4671
OH,43420,Sandusky County,Green,,,1661,100,100,100,100,4671
OH,43430,Sandusky County,,,Red,11,0,0,100,100,4671
OH,43431,Sandusky County,,,Red,430,100,100,100,100,4671
OH,43435,Sandusky County,,,Red,259,100,100,100,100,4671
OH,43442,Sandusky County,Green,,,165,100,100,100,100,4671
OH,43449,Sandusky County,,,Red,32,0,100,100,100,4671
OH,43450,Sandusky County,,,Red,13,0,0,100,100,4671
OH,43457,Sandusky County,Green,,,64,0,100,100,100,4671
OH,43464,Sandusky County,Green,,,279,100,100,100,100,4671
OH,43469,Sandusky County,,,Red,285,0,100,100,100,4671
OH,44811,Sandusky County,Green,,,324,100,100,100,100,4671
OH,44824,Sandusky County,,,Red,10,0,0,100,100,4671
OH,44836,Sandusky County,,,Red,104,0,100,100,100,4671
OH,44841,Sandusky County,,,Red,48,0,0,100,100,4671
OH,45613,Scioto County,,,Red,28,0,100,98,99,14730
OH,45616,Scioto County,,,Red,69,0,100,98,99,14730
OH,45629,Scioto County,Green,,,1004,100,100,98,99,14730
OH,45630,Scioto County,Green,,,12,0,0,98,99,14730
OH,45638,Scioto County,,Yellow,,176,0,0,98,99,14730
OH,45648,Scioto County,Green,,,1972,100,100,98,99,14730
OH,45652,Scioto County,Green,,,800,86,97,98,99,14730
OH,45653,Scioto County,,Yellow,,782,93,95,98,99,14730
OH,45656,Scioto County,Green,,,41,100,100,98,99,14730
OH,45657,Scioto County,Green,,,709,100,100,98,99,14730
OH,45659,Scioto County,,,Red,6,0,0,98,99,14730
OH,45660,Scioto County,,Yellow,,89,0,100,98,99,14730
OH,45661,Scioto County,,,Red,9,0,0,98,99,14730
OH,45662,Scioto County,Green,,,4383,98,99,98,99,14730
OH,45663,Scioto County,Green,,,1401,100,100,98,99,14730
OH,45671,Scioto County,Green,,,136,0,100,98,99,14730
OH,45677,Scioto County,,,Red,7,0,0,98,99,14730
OH,45682,Scioto County,Green,,,504,100,100,98,99,14730
OH,45684,Scioto County,Green,,,389,100,100,98,99,14730
OH,45694,Scioto County,Green,,,2200,92,98,98,99,14730
OH,43316,Seneca County,,,Red,86,100,100,97,98,3870
OH,43410,Seneca County,,,Red,47,0,0,97,98,3870
OH,44802,Seneca County,Green,,,110,100,100,97,98,3870
OH,44807,Seneca County,,,Red,365,100,100,97,98,3870
OH,44809,Seneca County,,,Red,8,0,0,97,98,3870
OH,44811,Seneca County,,,Red,221,100,100,97,98,3870
OH,44815,Seneca County,Green,,,6,100,100,97,98,3870
OH,44818,Seneca County,,,Red,266,0,100,97,98,3870
OH,44828,Seneca County,,,Red,1,0,0,97,98,3870
OH,44830,Seneca County,Green,,,693,100,100,97,98,3870
OH,44836,Seneca County,Green,,,200,100,100,97,98,3870
OH,44841,Seneca County,,,Red,99,0,0,97,98,3870
OH,44844,Seneca County,,,Red,71,100,100,97,98,3870
OH,44853,Seneca County,,,Red,202,100,100,97,98,3870
OH,44854,Seneca County,,,Red,12,0,0,97,98,3870
OH,44861,Seneca County,,,Red,7,0,0,97,98,3870
OH,44867,Seneca County,,,Red,325,100,100,97,98,3870
OH,44882,Seneca County,,,Red,48,100,100,97,98,3870
OH,44883,Seneca County,Green,,,1080,86,93,97,98,3870
OH,43343,Shelby County,,,Red,19,0,0,100,100,6955
OH,45302,Shelby County,,,Red,784,100,100,100,100,6955
OH,45306,Shelby County,,,Red,413,0,100,100,100,6955
OH,45317,Shelby County,,,Red,23,0,100,100,100,6955
OH,45333,Shelby County,,,Red,271,0,100,100,100,6955
OH,45334,Shelby County,,Yellow,,391,100,100,100,100,6955
OH,45336,Shelby County,,Yellow,,20,0,100,100,100,6955
OH,45340,Shelby County,,,Red,249,0,0,100,100,6955
OH,45353,Shelby County,Green,,,59,100,100,100,100,6955
OH,45356,Shelby County,,,Red,209,100,100,100,100,6955
OH,45360,Shelby County,,,Red,37,0,0,100,100,6955
OH,45363,Shelby County,,,Red,281,100,100,100,100,6955
OH,45365,Shelby County,Green,,,3221,100,100,100,100,6955
OH,45388,Shelby County,,,Red,6,0,0,100,100,6955
OH,45845,Shelby County,,Yellow,,567,100,100,100,100,6955
OH,45865,Shelby County,Green,,,253,0,100,100,100,6955
OH,45869,Shelby County,,,Red,50,0,0,100,100,6955
OH,45871,Shelby County,,,Red,53,0,0,100,100,6955
OH,45895,Shelby County,,,Red,22,100,100,100,100,6955
OH,44201,Stark County,,Yellow,,20,0,0,94,98,24030
OH,44216,Stark County,,Yellow,,19,0,100,94,98,24030
OH,44260,Stark County,,,Red,11,0,0,94,98,24030
OH,44601,Stark County,,Yellow,,3065,82,96,94,98,24030
OH,44608,Stark County,,,Red,225,0,100,94,98,24030
OH,44612,Stark County,,,Red,27,0,0,94,98,24030
OH,44613,Stark County,Green,,,202,100,100,94,98,24030
OH,44614,Stark County,Green,,,552,85,95,94,98,24030
OH,44618,Stark County,Green,,,47,0,100,94,98,24030
OH,44624,Stark County,,,Red,3,0,0,94,98,24030
OH,44626,Stark County,,Yellow,,385,100,100,94,98,24030
OH,44632,Stark County,,Yellow,,467,60,80,94,98,24030
OH,44634,Stark County,Green,,,27,0,0,94,98,24030
OH,44640,Stark County,Green,,,12,0,0,94,98,24030
OH,44641,Stark County,Green,,,1374,100,100,94,98,24030
OH,44643,Stark County,Green,,,157,100,100,94,98,24030
OH,44645,Stark County,,,Red,1,0,0,94,98,24030
OH,44646,Stark County,Green,,,2249,100,100,94,98,24030
OH,44647,Stark County,Green,,,1316,100,100,94,98,24030
OH,44652,Stark County,,,Red,4,0,0,94,98,24030
OH,44657,Stark County,Green,,,459,67,91,94,98,24030
OH,44662,Stark County,Green,,,1244,95,97,94,98,24030
OH,44666,Stark County,Green,,,354,100,100,94,98,24030
OH,44669,Stark County,,Yellow,,171,100,100,94,98,24030
OH,44670,Stark County,Green,,,8,0,0,94,98,24030
OH,44680,Stark County,,,Red,2,0,0,94,98,24030
OH,44685,Stark County,,Yellow,,333,100,100,94,98,24030
OH,44688,Stark County,Green,,,500,100,100,94,98,24030
OH,44689,Stark County,Green,,,35,0,0,94,98,24030
OH,44702,Stark County,,,Red,52,0,0,94,98,24030
OH,44703,Stark County,,,Red,487,100,100,94,98,24030
OH,44704,Stark County,,,Red,1015,100,100,94,98,24030
OH,44705,Stark County,,,Red,1503,100,100,94,98,24030
OH,44706,Stark County,,,Red,1248,100,100,94,98,24030
OH,44707,Stark County,,,Red,1462,100,100,94,98,24030
OH,44708,Stark County,,,Red,778,88,96,94,98,24030
OH,44709,Stark County,Green,,,533,100,100,94,98,24030
OH,44710,Stark County,,,Red,244,0,0,94,98,24030
OH,44714,Stark County,Green,,,338,100,100,94,98,24030
OH,44718,Stark County,Green,,,499,75,94,94,98,24030
OH,44720,Stark County,,Yellow,,1111,100,100,94,98,24030
OH,44721,Stark County,Green,,,550,100,100,94,98,24030
OH,44730,Stark County,Green,,,941,85,92,94,98,24030
OH,44056,Summit County,Green,,,224,0,100,94,98,24120
OH,44067,Summit County,,Yellow,,661,100,100,94,98,24120
OH,44087,Summit County,Green,,,372,100,100,94,98,24120
OH,44103,Summit County,,,Red,1,0,0,94,98,24120
OH,44141,Summit County,,,Red,17,100,100,94,98,24120
OH,44202,Summit County,Green,,,148,100,100,94,98,24120
OH,44203,Summit County,,,Red,2661,97,99,94,98,24120
OH,44210,Summit County,,,Red,7,0,100,94,98,24120
OH,44216,Summit County,,Yellow,,422,100,100,94,98,24120
OH,44221,Summit County,Green,,,824,100,100,94,98,24120
OH,44223,Summit County,,Yellow,,427,100,100,94,98,24120
OH,44224,Summit County,Green,,,941,95,97,94,98,24120
OH,44232,Summit County,Green,,,237,100,100,94,98,24120
OH,44236,Summit County,Green,,,691,100,100,94,98,24120
OH,44240,Summit County,,,Red,14,0,100,94,98,24120
OH,44250,Summit County,,Yellow,,111,0,100,94,98,24120
OH,44256,Summit County,,,Red,2,0,0,94,98,24120
OH,44260,Summit County,,Yellow,,169,100,100,94,98,24120
OH,44262,Summit County,,Yellow,,80,100,100,94,98,24120
OH,44264,Summit County,,Yellow,,221,100,100,94,98,24120
OH,44278,Summit County,,Yellow,,500,100,100,94,98,24120
OH,44281,Summit County,,,Red,4,0,0,94,98,24120
OH,44286,Summit County,,Yellow,,347,100,100,94,98,24120
OH,44301,Summit County,,,Red,667,100,100,94,98,24120
OH,44302,Summit County,Green,,,157,0,100,94,98,24120
OH,44303,Summit County,,,Red,339,100,100,94,98,24120
OH,44304,Summit County,Green,,,371,50,97,94,98,24120
OH,44305,Summit County,Green,,,1085,50,91,94,98,24120
OH,44306,Summit County,Green,,,1374,100,100,94,98,24120
OH,44307,Summit County,Green,,,757,83,86,94,98,24120
OH,44308,Summit County,,Yellow,,47,0,0,94,98,24120
OH,44310,Summit County,Green,,,1189,100,100,94,98,24120
OH,44311,Summit County,Green,,,488,100,100,94,98,24120
OH,44312,Summit County,Green,,,1903,86,96,94,98,24120
OH,44313,Summit County,,Yellow,,654,100,100,94,98,24120
OH,44314,Summit County,,Yellow,,1174,80,93,94,98,24120
OH,44319,Summit County,Green,,,1577,100,100,94,98,24120
OH,44320,Summit County,,,Red,1382,64,80,94,98,24120
OH,44321,Summit County,Green,,,440,100,100,94,98,24120
OH,44325,Summit County,,,Red,4,0,0,94,98,24120
OH,44333,Summit County,Green,,,602,100,100,94,98,24120
OH,44614,Summit County,,,Red,8,0,0,94,98,24120
OH,44685,Summit County,,Yellow,,435,100,100,94,98,24120
OH,44720,Summit County,,Yellow,,175,100,100,94,98,24120
OH,44062,Trumbull County,,Yellow,,110,100,100,93,98,32622
OH,44076,Trumbull County,Green,,,61,0,100,93,98,32622
OH,44288,Trumbull County,,,Red,6,0,0,93,98,32622
OH,44402,Trumbull County,Green,,,338,80,89,93,98,32622
OH,44403,Trumbull County,Green,,,341,100,100,93,98,32622
OH,44404,Trumbull County,Green,,,149,100,100,93,98,32622
OH,44410,Trumbull County,Green,,,1169,100,100,93,98,32622
OH,44417,Trumbull County,Green,,,122,0,100,93,98,32622
OH,44418,Trumbull County,Green,,,112,100,100,93,98,32622
OH,44420,Trumbull County,Green,,,2456,94,99,93,98,32622
OH,44425,Trumbull County,,Yellow,,2487,100,100,93,98,32622
OH,44428,Trumbull County,Green,,,421,0,100,93,98,32622
OH,44430,Trumbull County,Green,,,1075,100,100,93,98,32622
OH,44437,Trumbull County,Green,,,1211,100,100,93,98,32622
OH,44438,Trumbull County,,,Red,1539,100,100,93,98,32622
OH,44439,Trumbull County,,,Red,1,0,100,93,98,32622
OH,44440,Trumbull County,Green,,,307,0,100,93,98,32622
OH,44444,Trumbull County,Green,,,5437,97,99,93,98,32622
OH,44446,Trumbull County,Green,,,2628,93,98,93,98,32622
OH,44450,Trumbull County,Green,,,276,100,100,93,98,32622
OH,44470,Trumbull County,Green,,,336,50,86,93,98,32622
OH,44473,Trumbull County,,Yellow,,384,100,100,93,98,32622
OH,44481,Trumbull County,Green,,,1677,95,97,93,98,32622
OH,44483,Trumbull County,Green,,,2955,75,89,93,98,32622
OH,44484,Trumbull County,Green,,,1767,93,96,93,98,32622
OH,44485,Trumbull County,Green,,,3822,100,100,93,98,32622
OH,44491,Trumbull County,Green,,,276,50,70,93,98,32622
OH,44505,Trumbull County,Green,,,1100,75,94,93,98,32622
OH,43749,Tuscarawas County,,,Red,13,0,50,94,97,11561
OH,43804,Tuscarawas County,,Yellow,,198,100,100,94,97,11561
OH,43824,Tuscarawas County,,,Red,48,0,0,94,97,11561
OH,43832,Tuscarawas County,,Yellow,,1032,92,95,94,97,11561
OH,43837,Tuscarawas County,Green,,,498,100,100,94,97,11561
OH,43840,Tuscarawas County,,Yellow,,281,67,83,94,97,11561
OH,43973,Tuscarawas County,,,Red,2,0,0,94,97,11561
OH,44608,Tuscarawas County,,Yellow,,113,0,50,94,97,11561
OH,44612,Tuscarawas County,Green,,,676,80,94,94,97,11561
OH,44621,Tuscarawas County,Green,,,600,100,100,94,97,11561
OH,44622,Tuscarawas County,Green,,,1688,94,98,94,97,11561
OH,44624,Tuscarawas County,,,Red,347,100,100,94,97,11561
OH,44626,Tuscarawas County,,,Red,30,100,100,94,97,11561
OH,44629,Tuscarawas County,Green,,,279,100,100,94,97,11561
OH,44643,Tuscarawas County,,,Red,74,100,100,94,97,11561
OH,44653,Tuscarawas County,,Yellow,,39,0,0,94,97,11561
OH,44656,Tuscarawas County,Green,,,656,100,100,94,97,11561
OH,44663,Tuscarawas County,Green,,,2479,100,100,94,97,11561
OH,44671,Tuscarawas County,,,Red,32,100,100,94,97,11561
OH,44675,Tuscarawas County,,,Red,57,100,100,94,97,11561
OH,44678,Tuscarawas County,Green,,,37,0,0,94,97,11561
OH,44680,Tuscarawas County,,,Red,455,92,95,94,97,11561
OH,44681,Tuscarawas County,Green,,,685,100,100,94,97,11561
OH,44682,Tuscarawas County,,,Red,20,0,0,94,97,11561
OH,44683,Tuscarawas County,,,Red,1026,100,100,94,97,11561
OH,44697,Tuscarawas County,,Yellow,,55,0,100,94,97,11561
OH,44699,Tuscarawas County,,,Red,131,0,0,94,97,11561
OH,43007,Union County,,Yellow,,28,0,100,92,96,5757
OH,43015,Union County,,,Red,6,0,0,92,96,5757
OH,43016,Union County,,,Red,87,100,100,92,96,5757
OH,43017,Union County,,,Red,97,100,100,92,96,5757
OH,43029,Union County,,,Red,39,0,100,92,96,5757
OH,43036,Union County,,Yellow,,54,100,100,92,96,5757
OH,43040,Union County,Green,,,1846,79,92,92,96,5757
OH,43045,Union County,,,Red,271,50,80,92,96,5757
OH,43060,Union County,,Yellow,,24,0,0,92,96,5757
OH,43061,Union County,,,Red,76,0,100,92,96,5757
OH,43064,Union County,Green,,,1752,99,100,92,96,5757
OH,43067,Union County,,,Red,265,85,86,92,96,5757
OH,43077,Union County,,,Red,15,0,0,92,96,5757
OH,43084,Union County,,,Red,3,0,0,92,96,5757
OH,43302,Union County,,,Red,12,0,0,92,96,5757
OH,43319,Union County,,,Red,4,0,0,92,96,5757
OH,43340,Union County,,,Red,45,0,0,92,96,5757
OH,43342,Union County,,,Red,19,0,0,92,96,5757
OH,43344,Union County,,,Red,842,75,94,92,96,5757
OH,43345,Union County,,,Red,1,0,0,92,96,5757
OH,43358,Union County,,Yellow,,258,100,100,92,96,5757
OH,45832,Van Wert County,,Yellow,,616,100,100,100,100,4436
OH,45833,Van Wert County,Green,,,455,100,100,100,100,4436
OH,45844,Van Wert County,,,Red,46,0,0,100,100,4436
OH,45849,Van Wert County,,,Red,96,0,0,100,100,4436
OH,45863,Van Wert County,Green,,,299,0,100,100,100,4436
OH,45874,Van Wert County,Green,,,546,0,100,100,100,4436
OH,45882,Van Wert County,,,Red,76,0,0,100,100,4436
OH,45886,Van Wert County,Green,,,89,100,100,100,100,4436
OH,45887,Van Wert County,Green,,,98,0,0,100,100,4436
OH,45891,Van Wert County,Green,,,1651,100,100,100,100,4436
OH,45894,Van Wert County,Green,,,255,100,100,100,100,4436
OH,45898,Van Wert County,,,Red,193,0,0,100,100,4436
OH,45899,Van Wert County,,,Red,10,0,0,100,100,4436
OH,43135,Vinton County,,,Red,28,0,0,88,94,3184
OH,43138,Vinton County,,,Red,28,100,100,88,94,3184
OH,43152,Vinton County,,,Red,37,0,0,88,94,3184
OH,45622,Vinton County,,,Red,69,0,0,88,94,3184
OH,45634,Vinton County,Green,,,474,100,100,88,94,3184
OH,45647,Vinton County,,,Red,116,100,100,88,94,3184
OH,45651,Vinton County,Green,,,887,83,90,88,94,3184
OH,45654,Vinton County,,,Red,113,100,100,88,94,3184
OH,45672,Vinton County,,,Red,126,100,100,88,94,3184
OH,45686,Vinton County,,,Red,91,0,0,88,94,3184
OH,45692,Vinton County,,,Red,46,0,0,88,94,3184
OH,45695,Vinton County,,,Red,245,100,100,88,94,3184
OH,45698,Vinton County,,,Red,156,0,100,88,94,3184
OH,45710,Vinton County,,,Red,99,0,0,88,94,3184
OH,45741,Vinton County,,,Red,1,0,0,88,94,3184
OH,45766,Vinton County,,,Red,9,0,0,88,94,3184
OH,45005,Warren County,Green,,,653,60,79,59,83,5399
OH,45032,Warren County,Green,,,46,0,100,59,83,5399
OH,45034,Warren County,Green,,,18,0,0,59,83,5399
OH,45036,Warren County,Green,,,876,47,74,59,83,5399
OH,45039,Warren County,Green,,,308,40,80,59,83,5399
OH,45040,Warren County,Green,,,411,80,93,59,83,5399
OH,45042,Warren County,,,Red,41,100,100,59,83,5399
OH,45044,Warren County,Green,,,25,0,100,59,83,5399
OH,45050,Warren County,,,Red,46,0,0,59,83,5399
OH,45054,Warren County,Green,,,215,100,100,59,83,5399
OH,45065,Warren County,,,Red,103,100,100,59,83,5399
OH,45066,Warren County,,Yellow,,315,50,83,59,83,5399
OH,45068,Warren County,,,Red,504,71,78,59,83,5399
OH,45107,Warren County,Green,,,163,67,67,59,83,5399
OH,45113,Warren County,Green,,,192,67,89,59,83,5399
OH,45122,Warren County,,,Red,54,0,0,59,83,5399
OH,45140,Warren County,,,Red,608,50,92,59,83,5399
OH,45152,Warren County,Green,,,553,60,89,59,83,5399
OH,45162,Warren County,Green,,,173,0,0,59,83,5399
OH,45241,Warren County,,,Red,7,0,100,59,83,5399
OH,45249,Warren County,,,Red,6,0,0,59,83,5399
OH,45342,Warren County,,,Red,9,0,0,59,83,5399
OH,45458,Warren County,,Yellow,,68,0,100,59,83,5399
OH,43787,Washington County,,,Red,229,100,100,95,98,17962
OH,45711,Washington County,,,Red,47,0,0,95,98,17962
OH,45714,Washington County,,,Red,1990,91,96,95,98,17962
OH,45715,Washington County,Green,,,596,100,100,95,98,17962
OH,45721,Washington County,,,Red,16,0,100,95,98,17962
OH,45723,Washington County,,,Red,59,0,100,95,98,17962
OH,45724,Washington County,Green,,,645,83,90,95,98,17962
OH,45729,Washington County,,,Red,380,75,91,95,98,17962
OH,45742,Washington County,,Yellow,,739,75,89,95,98,17962
OH,45744,Washington County,Green,,,1312,100,100,95,98,17962
OH,45745,Washington County,Green,,,458,100,100,95,98,17962
OH,45746,Washington County,,,Red,261,100,100,95,98,17962
OH,45750,Washington County,Green,,,7519,99,99,95,98,17962
OH,45767,Washington County,,,Red,591,80,92,95,98,17962
OH,45768,Washington County,,,Red,448,0,75,95,98,17962
OH,45773,Washington County,,,Red,77,0,100,95,98,17962
OH,45784,Washington County,,,Red,734,100,100,95,98,17962
OH,45786,Washington County,,Yellow,,1226,83,92,95,98,17962
OH,45787,Washington County,,,Red,1,0,0,95,98,17962
OH,45788,Washington County,Green,,,501,75,95,95,98,17962
OH,45789,Washington County,,,Red,107,100,100,95,98,17962
OH,44203,Wayne County,,,Red,23,100,100,95,98,8735
OH,44214,Wayne County,,,Red,249,100,100,95,98,8735
OH,44216,Wayne County,,,Red,4,0,0,95,98,8735
OH,44217,Wayne County,,,Red,396,100,100,95,98,8735
OH,44230,Wayne County,,Yellow,,392,100,100,95,98,8735
OH,44270,Wayne County,Green,,,585,88,94,95,98,8735
OH,44273,Wayne County,,,Red,22,0,0,95,98,8735
OH,44276,Wayne County,Green,,,222,100,100,95,98,8735
OH,44281,Wayne County,Green,,,12,0,0,95,98,8735
OH,44287,Wayne County,,,Red,556,100,100,95,98,8735
OH,44606,Wayne County,Green,,,404,90,94,95,98,8735
OH,44611,Wayne County,,Yellow,,21,0,100,95,98,8735
OH,44614,Wayne County,,,Red,6,0,0,95,98,8735
OH,44618,Wayne County,Green,,,442,100,100,95,98,8735
OH,44624,Wayne County,,,Red,39,0,0,95,98,8735
OH,44627,Wayne County,,,Red,229,100,100,95,98,8735
OH,44636,Wayne County,,,Red,29,0,0,95,98,8735
OH,44638,Wayne County,,,Red,13,0,0,95,98,8735
OH,44645,Wayne County,Green,,,216,100,100,95,98,8735
OH,44659,Wayne County,,,Red,55,0,0,95,98,8735
OH,44662,Wayne County,,,Red,43,0,0,95,98,8735
OH,44666,Wayne County,,,Red,53,0,0,95,98,8735
OH,44667,Wayne County,Green,,,965,80,94,95,98,8735
OH,44676,Wayne County,Green,,,472,100,100,95,98,8735
OH,44677,Wayne County,Green,,,292,100,100,95,98,8735
OH,44691,Wayne County,Green,,,2810,94,97,95,98,8735
OH,44840,Wayne County,,,Red,9,0,0,95,98,8735
OH,43501,Williams County,,,Red,238,100,100,100,100,5588
OH,43502,Williams County,,,Red,28,100,100,100,100,5588
OH,43505,Williams County,,,Red,18,0,0,100,100,5588
OH,43506,Williams County,,Yellow,,1072,100,100,100,100,5588
OH,43512,Williams County,,,Red,12,0,0,100,100,5588
OH,43517,Williams County,Green,,,383,100,100,100,100,5588
OH,43518,Williams County,,Yellow,,583,100,100,100,100,5588
OH,43521,Williams County,,,Red,29,100,100,100,100,5588
OH,43531,Williams County,,,Red,18,0,0,100,100,5588
OH,43543,Williams County,Green,,,1902,100,100,100,100,5588
OH,43554,Williams County,Green,,,403,0,100,100,100,5588
OH,43557,Williams County,,Yellow,,444,100,100,100,100,5588
OH,43570,Williams County,,,Red,456,100,100,100,100,5588
OH,43402,Wood County,Green,,,808,100,100,100,100,5254
OH,43406,Wood County,,Yellow,,98,0,0,100,100,5254
OH,43413,Wood County,Green,,,143,0,100,100,100,5254
OH,43414,Wood County,,,Red,4,0,0,100,100,5254
OH,43430,Wood County,,,Red,18,0,0,100,100,5254
OH,43431,Wood County,,,Red,16,100,100,100,100,5254
OH,43437,Wood County,,Yellow,,58,0,0,100,100,5254
OH,43441,Wood County,,,Red,6,0,0,100,100,5254
OH,43443,Wood County,,,Red,65,100,100,100,100,5254
OH,43447,Wood County,,,Red,129,100,100,100,100,5254
OH,43450,Wood County,,Yellow,,149,100,100,100,100,5254
OH,43451,Wood County,,,Red,50,0,100,100,100,5254
OH,43457,Wood County,,,Red,108,0,100,100,100,5254
OH,43460,Wood County,,,Red,210,100,100,100,100,5254
OH,43462,Wood County,Green,,,107,0,0,100,100,5254
OH,43463,Wood County,,,Red,7,0,0,100,100,5254
OH,43465,Wood County,,Yellow,,132,100,100,100,100,5254
OH,43466,Wood County,Green,,,122,100,100,100,100,5254
OH,43467,Wood County,,,Red,24,0,0,100,100,5254
